timestamp,position,velocity,acceleration,attitude,body_rate,thrust_and_torque,direct_actuator
306757103,1,0,0,0,0,0,0
306857078,1,0,0,0,0,0,0
306957058,1,0,0,0,0,0,0
307057036,1,0,0,0,0,0,0
307157004,1,0,0,0,0,0,0
307256979,1,0,0,0,0,0,0
307356969,1,0,0,0,0,0,0
307456989,1,0,0,0,0,0,0
307556969,1,0,0,0,0,0,0
307656941,1,0,0,0,0,0,0
307756914,1,0,0,0,0,0,0
307856889,1,0,0,0,0,0,0
307956878,1,0,0,0,0,0,0
308056847,1,0,0,0,0,0,0
308156817,1,0,0,0,0,0,0
308256801,1,0,0,0,0,0,0
308356773,1,0,0,0,0,0,0
308456852,1,0,0,0,0,0,0
308556777,1,0,0,0,0,0,0
308656763,1,0,0,0,0,0,0
308756733,1,0,0,0,0,0,0
308856706,1,0,0,0,0,0,0
308956689,1,0,0,0,0,0,0
309056676,1,0,0,0,0,0,0
309156634,1,0,0,0,0,0,0
309256609,1,0,0,0,0,0,0
309356603,1,0,0,0,0,0,0
309456615,1,0,0,0,0,0,0
309556592,1,0,0,0,0,0,0
309656571,1,0,0,0,0,0,0
309756546,1,0,0,0,0,0,0
309856514,1,0,0,0,0,0,0
309956496,1,0,0,0,0,0,0
310056474,1,0,0,0,0,0,0
310156449,1,0,0,0,0,0,0
310256437,1,0,0,0,0,0,0
310356408,1,0,0,0,0,0,0
310456433,1,0,0,0,0,0,0
310556402,1,0,0,0,0,0,0
310656384,1,0,0,0,0,0,0
310756372,1,0,0,0,0,0,0
310856335,1,0,0,0,0,0,0
310956282,1,0,0,0,0,0,0
311056292,1,0,0,0,0,0,0
311156263,1,0,0,0,0,0,0
311256235,1,0,0,0,0,0,0
311356209,1,0,0,0,0,0,0
311456239,1,0,0,0,0,0,0
311656196,1,0,0,0,0,0,0
311756170,1,0,0,0,0,0,0
311856144,1,0,0,0,0,0,0
311956121,1,0,0,0,0,0,0
312056102,1,0,0,0,0,0,0
312156077,1,0,0,0,0,0,0
312256043,1,0,0,0,0,0,0
312356030,1,0,0,0,0,0,0
312456059,1,0,0,0,0,0,0
312556039,1,0,0,0,0,0,0
312655988,1,0,0,0,0,0,0
312755965,1,0,0,0,0,0,0
312855959,1,0,0,0,0,0,0
312955941,1,0,0,0,0,0,0
313055930,1,0,0,0,0,0,0
313155890,1,0,0,0,0,0,0
313255901,1,0,0,0,0,0,0
313355855,1,0,0,0,0,0,0
313455883,1,0,0,0,0,0,0
313555871,1,0,0,0,0,0,0
313655883,1,0,0,0,0,0,0
313755834,1,0,0,0,0,0,0
313855773,1,0,0,0,0,0,0
313955753,1,0,0,0,0,0,0
314055760,1,0,0,0,0,0,0
314255690,1,0,0,0,0,0,0
314355663,1,0,0,0,0,0,0
314455680,1,0,0,0,0,0,0
314555660,1,0,0,0,0,0,0
314655630,1,0,0,0,0,0,0
314755612,1,0,0,0,0,0,0
314855585,1,0,0,0,0,0,0
314955564,1,0,0,0,0,0,0
315055537,1,0,0,0,0,0,0
315155511,1,0,0,0,0,0,0
315255521,1,0,0,0,0,0,0
315355470,1,0,0,0,0,0,0
315455498,1,0,0,0,0,0,0
315555472,1,0,0,0,0,0,0
315655450,1,0,0,0,0,0,0
315755398,1,0,0,0,0,0,0
315955378,1,0,0,0,0,0,0
316055356,1,0,0,0,0,0,0
316155329,1,0,0,0,0,0,0
316255300,1,0,0,0,0,0,0
316355276,1,0,0,0,0,0,0
316455343,1,0,0,0,0,0,0
316555287,1,0,0,0,0,0,0
316655269,1,0,0,0,0,0,0
316755231,1,0,0,0,0,0,0
316855212,1,0,0,0,0,0,0
316955194,1,0,0,0,0,0,0
317055169,1,0,0,0,0,0,0
317155159,1,0,0,0,0,0,0
317255135,1,0,0,0,0,0,0
317355069,1,0,0,0,0,0,0
317455125,1,0,0,0,0,0,0
317755051,1,0,0,0,0,0,0
317955004,1,0,0,0,0,0,0
318054982,1,0,0,0,0,0,0
318154958,1,0,0,0,0,0,0
318254924,1,0,0,0,0,0,0
318354907,1,0,0,0,0,0,0
318454932,1,0,0,0,0,0,0
318554917,1,0,0,0,0,0,0
318654885,1,0,0,0,0,0,0
318754862,1,0,0,0,0,0,0
318854837,1,0,0,0,0,0,0
318954832,1,0,0,0,0,0,0
319054792,1,0,0,0,0,0,0
319154767,1,0,0,0,0,0,0
319254740,1,0,0,0,0,0,0
319354720,1,0,0,0,0,0,0
319554707,1,0,0,0,0,0,0
319654709,1,0,0,0,0,0,0
319754665,1,0,0,0,0,0,0
319854651,1,0,0,0,0,0,0
319954634,1,0,0,0,0,0,0
320054601,1,0,0,0,0,0,0
320154577,1,0,0,0,0,0,0
320254558,1,0,0,0,0,0,0
320354560,1,0,0,0,0,0,0
320454542,1,0,0,0,0,0,0
320554514,1,0,0,0,0,0,0
320654516,1,0,0,0,0,0,0
320754533,1,0,0,0,0,0,0
320854470,1,0,0,0,0,0,0
320954443,1,0,0,0,0,0,0
321054424,1,0,0,0,0,0,0
321154399,1,0,0,0,0,0,0
321254376,1,0,0,0,0,0,0
321354341,1,0,0,0,0,0,0
321454385,1,0,0,0,0,0,0
321554331,1,0,0,0,0,0,0
321654335,1,0,0,0,0,0,0
321754311,1,0,0,0,0,0,0
321854278,1,0,0,0,0,0,0
321954255,1,0,0,0,0,0,0
322054233,1,0,0,0,0,0,0
322154214,1,0,0,0,0,0,0
322254182,1,0,0,0,0,0,0
322354161,1,0,0,0,0,0,0
322454185,1,0,0,0,0,0,0
322554166,1,0,0,0,0,0,0
322654145,1,0,0,0,0,0,0
322754118,1,0,0,0,0,0,0
322854097,1,0,0,0,0,0,0
322954071,1,0,0,0,0,0,0
323054045,1,0,0,0,0,0,0
323154022,1,0,0,0,0,0,0
323253996,1,0,0,0,0,0,0
323353968,1,0,0,0,0,0,0
323453952,1,0,0,0,0,0,0
323553982,1,0,0,0,0,0,0
323653959,1,0,0,0,0,0,0
323753932,1,0,0,0,0,0,0
323853877,1,0,0,0,0,0,0
323953880,1,0,0,0,0,0,0
324053860,1,0,0,0,0,0,0
324353785,1,0,0,0,0,0,0
324453764,1,0,0,0,0,0,0
324553765,1,0,0,0,0,0,0
324653770,1,0,0,0,0,0,0
324753746,1,0,0,0,0,0,0
324853727,1,0,0,0,0,0,0
324953703,1,0,0,0,0,0,0
325053676,1,0,0,0,0,0,0
325153646,1,0,0,0,0,0,0
325253622,1,0,0,0,0,0,0
325353599,1,0,0,0,0,0,0
325453552,1,0,0,0,0,0,0
325553612,1,0,0,0,0,0,0
325653592,1,0,0,0,0,0,0
325753560,1,0,0,0,0,0,0
325853537,1,0,0,0,0,0,0
325953518,1,0,0,0,0,0,0
326053475,1,0,0,0,0,0,0
326253434,1,0,0,0,0,0,0
326353418,1,0,0,0,0,0,0
326453390,1,0,0,0,0,0,0
326553423,1,0,0,0,0,0,0
326653395,1,0,0,0,0,0,0
326753370,1,0,0,0,0,0,0
326853346,1,0,0,0,0,0,0
326953330,1,0,0,0,0,0,0
327053298,1,0,0,0,0,0,0
327153278,1,0,0,0,0,0,0
327253256,1,0,0,0,0,0,0
327353232,1,0,0,0,0,0,0
327453202,1,0,0,0,0,0,0
327553237,1,0,0,0,0,0,0
327653216,1,0,0,0,0,0,0
327753176,1,0,0,0,0,0,0
327853139,1,0,0,0,0,0,0
327953143,1,0,0,0,0,0,0
328053111,1,0,0,0,0,0,0
328153091,1,0,0,0,0,0,0
328253071,1,0,0,0,0,0,0
328353040,1,0,0,0,0,0,0
328453020,1,0,0,0,0,0,0
328553056,1,0,0,0,0,0,0
328653035,1,0,0,0,0,0,0
328753008,1,0,0,0,0,0,0
328852976,1,0,0,0,0,0,0
328952956,1,0,0,0,0,0,0
329052940,1,0,0,0,0,0,0
329152907,1,0,0,0,0,0,0
329252862,1,0,0,0,0,0,0
329352852,1,0,0,0,0,0,0
329552867,1,0,0,0,0,0,0
329652812,1,0,0,0,0,0,0
329752801,1,0,0,0,0,0,0
329852792,1,0,0,0,0,0,0
329952786,1,0,0,0,0,0,0
330052774,1,0,0,0,0,0,0
330152726,1,0,0,0,0,0,0
330252675,1,0,0,0,0,0,0
330352670,1,0,0,0,0,0,0
330452682,1,0,0,0,0,0,0
330552679,1,0,0,0,0,0,0
330652653,1,0,0,0,0,0,0
330752637,1,0,0,0,0,0,0
330852636,1,0,0,0,0,0,0
330952585,1,0,0,0,0,0,0
331052553,1,0,0,0,0,0,0
331152534,1,0,0,0,0,0,0
331252542,1,0,0,0,0,0,0
331352483,1,0,0,0,0,0,0
331452459,1,0,0,0,0,0,0
331552506,1,0,0,0,0,0,0
331652478,1,0,0,0,0,0,0
331752446,1,0,0,0,0,0,0
331852423,1,0,0,0,0,0,0
331952401,1,0,0,0,0,0,0
332052357,1,0,0,0,0,0,0
332152328,1,0,0,0,0,0,0
332252327,1,0,0,0,0,0,0
332352296,1,0,0,0,0,0,0
332452274,1,0,0,0,0,0,0
332552311,1,0,0,0,0,0,0
332652284,1,0,0,0,0,0,0
332752267,1,0,0,0,0,0,0
332852238,1,0,0,0,0,0,0
332952227,1,0,0,0,0,0,0
333052193,1,0,0,0,0,0,0
333152159,1,0,0,0,0,0,0
333252140,1,0,0,0,0,0,0
333352120,1,0,0,0,0,0,0
333452089,1,0,0,0,0,0,0
333552134,1,0,0,0,0,0,0
333652106,1,0,0,0,0,0,0
333752084,1,0,0,0,0,0,0
333852065,1,0,0,0,0,0,0
333952044,1,0,0,0,0,0,0
334052040,1,0,0,0,0,0,0
334152083,1,0,0,0,0,0,0
334252118,1,0,0,0,0,0,0
334352168,1,0,0,0,0,0,0
334452179,1,0,0,0,0,0,0
334552319,1,0,0,0,0,0,0
334652350,1,0,0,0,0,0,0
334752403,1,0,0,0,0,0,0
334852442,1,0,0,0,0,0,0
334952488,1,0,0,0,0,0,0
335052523,1,0,0,0,0,0,0
335152572,1,0,0,0,0,0,0
335252609,1,0,0,0,0,0,0
335352646,1,0,0,0,0,0,0
335452664,1,0,0,0,0,0,0
335552792,1,0,0,0,0,0,0
335752876,1,0,0,0,0,0,0
335852914,1,0,0,0,0,0,0
335952951,1,0,0,0,0,0,0
336052992,1,0,0,0,0,0,0
336153032,1,0,0,0,0,0,0
336253072,1,0,0,0,0,0,0
336353134,1,0,0,0,0,0,0
336453164,1,0,0,0,0,0,0
336553257,1,0,0,0,0,0,0
336653296,1,0,0,0,0,0,0
336753363,1,0,0,0,0,0,0
336853378,1,0,0,0,0,0,0
336953420,1,0,0,0,0,0,0
337053433,1,0,0,0,0,0,0
337153493,1,0,0,0,0,0,0
337253531,1,0,0,0,0,0,0
337353578,1,0,0,0,0,0,0
337553700,1,0,0,0,0,0,0
337653744,1,0,0,0,0,0,0
337753790,1,0,0,0,0,0,0
337853804,1,0,0,0,0,0,0
337953871,1,0,0,0,0,0,0
338053918,1,0,0,0,0,0,0
338153972,1,0,0,0,0,0,0
338253979,1,0,0,0,0,0,0
338354022,1,0,0,0,0,0,0
338454058,1,0,0,0,0,0,0
338554165,1,0,0,0,0,0,0
338654193,1,0,0,0,0,0,0
338754229,1,0,0,0,0,0,0
338854271,1,0,0,0,0,0,0
339154375,1,0,0,0,0,0,0
339254417,1,0,0,0,0,0,0
339354460,1,0,0,0,0,0,0
339454490,1,0,0,0,0,0,0
339554592,1,0,0,0,0,0,0
339654631,1,0,0,0,0,0,0
339754663,1,0,0,0,0,0,0
339854697,1,0,0,0,0,0,0
339954742,1,0,0,0,0,0,0
340054779,1,0,0,0,0,0,0
340154815,1,0,0,0,0,0,0
340254841,1,0,0,0,0,0,0
340354884,1,0,0,0,0,0,0
340454926,1,0,0,0,0,0,0
340555018,1,0,0,0,0,0,0
340655050,1,0,0,0,0,0,0
340755120,1,0,0,0,0,0,0
340855129,1,0,0,0,0,0,0
340955154,1,0,0,0,0,0,0
341055189,1,0,0,0,0,0,0
341155232,1,0,0,0,0,0,0
341255267,1,0,0,0,0,0,0
341355307,1,0,0,0,0,0,0
341455342,1,0,0,0,0,0,0
341555429,1,0,0,0,0,0,0
341655468,1,0,0,0,0,0,0
341755503,1,0,0,0,0,0,0
341855530,1,0,0,0,0,0,0
341955574,1,0,0,0,0,0,0
342055614,1,0,0,0,0,0,0
342155643,1,0,0,0,0,0,0
342255684,1,0,0,0,0,0,0
342355716,1,0,0,0,0,0,0
342455734,1,0,0,0,0,0,0
342555838,1,0,0,0,0,0,0
342655865,1,0,0,0,0,0,0
342755902,1,0,0,0,0,0,0
342855930,1,0,0,0,0,0,0
342955950,1,0,0,0,0,0,0
343055980,1,0,0,0,0,0,0
343156012,1,0,0,0,0,0,0
343256051,1,0,0,0,0,0,0
343356082,1,0,0,0,0,0,0
343456110,1,0,0,0,0,0,0
343556201,1,0,0,0,0,0,0
343656271,1,0,0,0,0,0,0
343756269,1,0,0,0,0,0,0
343856325,1,0,0,0,0,0,0
343956342,1,0,0,0,0,0,0
344056391,1,0,0,0,0,0,0
344156516,1,0,0,0,0,0,0
344256448,1,0,0,0,0,0,0
344356472,1,0,0,0,0,0,0
344456511,1,0,0,0,0,0,0
344556614,1,0,0,0,0,0,0
344656652,1,0,0,0,0,0,0
344756679,1,0,0,0,0,0,0
344856686,1,0,0,0,0,0,0
344956723,1,0,0,0,0,0,0
345056777,1,0,0,0,0,0,0
345156808,1,0,0,0,0,0,0
345256843,1,0,0,0,0,0,0
345356840,1,0,0,0,0,0,0
345456908,1,0,0,0,0,0,0
345556938,1,0,0,0,0,0,0
345657023,1,0,0,0,0,0,0
345757052,1,0,0,0,0,0,0
345857092,1,0,0,0,0,0,0
345957121,1,0,0,0,0,0,0
346057151,1,0,0,0,0,0,0
346157159,1,0,0,0,0,0,0
346257187,1,0,0,0,0,0,0
346357223,1,0,0,0,0,0,0
346457278,1,0,0,0,0,0,0
346557309,1,0,0,0,0,0,0
346657393,1,0,0,0,0,0,0
346757422,1,0,0,0,0,0,0
346957486,1,0,0,0,0,0,0
347057519,1,0,0,0,0,0,0
347157527,1,0,0,0,0,0,0
347457635,1,0,0,0,0,0,0
347557641,1,0,0,0,0,0,0
347657725,1,0,0,0,0,0,0
347757772,1,0,0,0,0,0,0
347857807,1,0,0,0,0,0,0
347957822,1,0,0,0,0,0,0
348057844,1,0,0,0,0,0,0
348157876,1,0,0,0,0,0,0
348257908,1,0,0,0,0,0,0
348357944,1,0,0,0,0,0,0
348457980,1,0,0,0,0,0,0
348557997,1,0,0,0,0,0,0
348658072,1,0,0,0,0,0,0
348758104,1,0,0,0,0,0,0
348858139,1,0,0,0,0,0,0
348958197,1,0,0,0,0,0,0
349058193,1,0,0,0,0,0,0
349158248,1,0,0,0,0,0,0
349258272,1,0,0,0,0,0,0
349358310,1,0,0,0,0,0,0
349458337,1,0,0,0,0,0,0
349558361,1,0,0,0,0,0,0
349658444,1,0,0,0,0,0,0
349758455,1,0,0,0,0,0,0
349858474,1,0,0,0,0,0,0
349958512,1,0,0,0,0,0,0
350058533,1,0,0,0,0,0,0
350158564,1,0,0,0,0,0,0
350258591,1,0,0,0,0,0,0
350358619,1,0,0,0,0,0,0
350458650,1,0,0,0,0,0,0
350558678,1,0,0,0,0,0,0
350658748,1,0,0,0,0,0,0
350758778,1,0,0,0,0,0,0
350858813,1,0,0,0,0,0,0
350958874,1,0,0,0,0,0,0
351058888,1,0,0,0,0,0,0
351158918,1,0,0,0,0,0,0
351258945,1,0,0,0,0,0,0
351358974,1,0,0,0,0,0,0
351459004,1,0,0,0,0,0,0
351559017,1,0,0,0,0,0,0
351659076,1,0,0,0,0,0,0
351759135,1,0,0,0,0,0,0
351859160,1,0,0,0,0,0,0
351959184,1,0,0,0,0,0,0
352059215,1,0,0,0,0,0,0
352159241,1,0,0,0,0,0,0
352259262,1,0,0,0,0,0,0
352359285,1,0,0,0,0,0,0
352459319,1,0,0,0,0,0,0
352559335,1,0,0,0,0,0,0
352659426,1,0,0,0,0,0,0
352759452,1,0,0,0,0,0,0
352859447,1,0,0,0,0,0,0
352959492,1,0,0,0,0,0,0
353059530,1,0,0,0,0,0,0
353159562,1,0,0,0,0,0,0
353259567,1,0,0,0,0,0,0
353359594,1,0,0,0,0,0,0
353459622,1,0,0,0,0,0,0
353559663,1,0,0,0,0,0,0
353659722,1,0,0,0,0,0,0
353759744,1,0,0,0,0,0,0
353859777,1,0,0,0,0,0,0
353959835,1,0,0,0,0,0,0
354059819,1,0,0,0,0,0,0
354159845,1,0,0,0,0,0,0
354259869,1,0,0,0,0,0,0
354359916,1,0,0,0,0,0,0
354459923,1,0,0,0,0,0,0
354559937,1,0,0,0,0,0,0
354660000,1,0,0,0,0,0,0
354760022,1,0,0,0,0,0,0
354860056,1,0,0,0,0,0,0
354960102,1,0,0,0,0,0,0
355060123,1,0,0,0,0,0,0
355160178,1,0,0,0,0,0,0
355460199,1,0,0,0,0,0,0
355560261,1,0,0,0,0,0,0
355660324,1,0,0,0,0,0,0
355760346,1,0,0,0,0,0,0
355860370,1,0,0,0,0,0,0
355960404,1,0,0,0,0,0,0
356060408,1,0,0,0,0,0,0
356160441,1,0,0,0,0,0,0
356260452,1,0,0,0,0,0,0
356360462,1,0,0,0,0,0,0
356460495,1,0,0,0,0,0,0
356560539,1,0,0,0,0,0,0
356660611,1,0,0,0,0,0,0
356760627,1,0,0,0,0,0,0
356860663,1,0,0,0,0,0,0
356960679,1,0,0,0,0,0,0
357060676,1,0,0,0,0,0,0
357160744,1,0,0,0,0,0,0
357260731,1,0,0,0,0,0,0
357360758,1,0,0,0,0,0,0
357460787,1,0,0,0,0,0,0
357560837,1,0,0,0,0,0,0
357660870,1,0,0,0,0,0,0
357760893,1,0,0,0,0,0,0
357860932,1,0,0,0,0,0,0
357960942,1,0,0,0,0,0,0
358060962,1,0,0,0,0,0,0
358160997,1,0,0,0,0,0,0
358261019,1,0,0,0,0,0,0
358361029,1,0,0,0,0,0,0
358561069,1,0,0,0,0,0,0
358661155,1,0,0,0,0,0,0
358761140,1,0,0,0,0,0,0
358961196,1,0,0,0,0,0,0
359061218,1,0,0,0,0,0,0
359161282,1,0,0,0,0,0,0
359261272,1,0,0,0,0,0,0
359361295,1,0,0,0,0,0,0
359461346,1,0,0,0,0,0,0
359561357,1,0,0,0,0,0,0
359661394,1,0,0,0,0,0,0
359761418,1,0,0,0,0,0,0
359861441,1,0,0,0,0,0,0
359961480,1,0,0,0,0,0,0
360061505,1,0,0,0,0,0,0
